Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_9	ncRNA	135449	135534	-	DALOPK_08385	AS-traG	Antisense to traG	RFAM:RF02874, SO:0000644
contig_9	cds	137576	138112	+	DALOPK_08390	traS	Conjugal transfer entry exclusion protein TraS	SO:0001217, UniRef:UniRef50_A0A7D3P619
contig_9	cds	138301	139032	+	DALOPK_08395	traT	TraT complement resistance protein	SO:0001217, UniRef:UniRef50_P13979
contig_9	cds	139223	139345	+	DALOPK_08400		hypothetical protein	
contig_9	cds	139392	141674	+	DALOPK_08405	traD	Conjugal transfer protein TraD	SO:0001217, UniRef:UniRef50_A0A331MFF0
contig_9	cds	141674	146932	+	DALOPK_08410	traI	OriT nicking and unwinding protein TraI (DNA helicase I)	SO:0001217, UniRef:UniRef50_A0A2P9E096
contig_9	cds	147013	147738	+	DALOPK_08415	traX	Type-F conjugative transfer system pilin acetylase TraX	SO:0001217, UniRef:UniRef50_A0A2X1QG02
contig_9	cds	147810	148403	+	DALOPK_08420		Fertility inhibition protein	SO:0001217, UniRef:UniRef50_A0A3P2IM00
contig_9	cds	148570	149166	+	DALOPK_08425		PIN7 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C7AUF4
contig_9	cds	149216	149437	+	DALOPK_08430		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A2W7TCE6
contig_9	cds	149493	150143	+	DALOPK_08435		DUF2726 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z2GWV6
contig_9	cds	150140	150448	+	DALOPK_08440		Prophage protein	SO:0001217, UniRef:UniRef50_W7NMJ6
contig_9	cds	150543	151103	+	DALOPK_08445		Phospholipase D	SO:0001217, UniRef:UniRef50_A0A663BIQ2
contig_9	cds	151239	151508	+	DALOPK_08450	copB	Protein CopB	SO:0001217, UniRef:UniRef50_A0A2S1JDS7
contig_9	ncRNA	151614	151702	-	DALOPK_08455	copA	CopA-like RNA	RFAM:RF00042, SO:0000655
contig_10	cds	1	1014	+	DALOPK_08460		Replication initiation protein	SO:0001217, UniRef:UniRef50_P13961
contig_10	cds	1338	1637	-	DALOPK_08465		hypothetical protein	
contig_10	cds	2088	2942	+	DALOPK_08470		hypothetical protein	
contig_10	cds	3169	4236	-	DALOPK_08475		hypothetical protein	PFAM:PF00672.28
contig_10	cds	4229	7234	-	DALOPK_08480		Tn3-like element Tn3 family transposase	BlastRules:WP_032495017, SO:0001217, UniRef:UniRef50_P03008
contig_10	cds	7396	7953	+	DALOPK_08485		Transposon Tn1331 resolvase	SO:0001217, UniRef:UniRef50_P21424
contig_10	cds	8136	8741	+	DALOPK_08490	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	NCBIProtein:WP_063840280.1, SO:0001217, UniRef:UniRef50_P19650
contig_10	cds	8823	9080	+	DALOPK_08495		hypothetical protein	PFAM:PF18765.4
contig_10	cds	9092	9775	+	DALOPK_08500	tnp	IS6 family IS15DII transposase	IS:IS15DII, SO:0001217, UniRef:UniRef50_Q573Q1
contig_10	cds	10115	10249	-	DALOPK_08505		hypothetical protein	
contig_10	cds	11012	11878	+	DALOPK_08510		Uncharacterized protein	SO:0001217, UniRef:UniRef50_P18351
contig_10	cds	12055	12324	-	DALOPK_08515		hypothetical protein	
contig_10	cds	12739	13944	+	DALOPK_08520		Plasmid partition protein A	SO:0001217, UniRef:UniRef50_P07620
contig_10	cds	13944	14918	+	DALOPK_08525		Plasmid Partition par B protein	SO:0001217, UniRef:UniRef50_P07621
contig_10	cds	15000	16271	-	DALOPK_08530	umuC	Protein UmuC	SO:0001217, UniRef:UniRef50_P04152
contig_10	cds	16271	16702	-	DALOPK_08535	samA	Protein SamA	SO:0001217, UniRef:UniRef50_A0A379XIG3
contig_10	cds	17108	18595	+	DALOPK_08540		Retron-type reverse transcriptase	SO:0001217, UniRef:UniRef50_A0A2X1Q015
contig_10	cds	18747	19022	+	DALOPK_08545	tnp	IS1 family IS1X3 transposase ORF A	IS:IS1X3, SO:0001217, UniRef:UniRef50_A0A2I8SHZ5
contig_10	cds	19067	19444	+	DALOPK_08550		Transposase	SO:0001217, UniRef:UniRef50_A0A6N3QHQ2
contig_10	cds	19805	20428	-	DALOPK_08555		hypothetical protein	
contig_10	cds	20943	21911	+	DALOPK_08560		IS5 family transposase	SO:0001217, UniRef:UniRef50_A0A7T5UB26
contig_10	cds	21953	22042	-	DALOPK_08565		hypothetical protein	
contig_10	cds	22051	22437	-	DALOPK_08570	stbA	StbA	SO:0001217, UniRef:UniRef50_A0A1V2G4P2
contig_10	cds	22984	23400	+	DALOPK_08575	traK	TraK protein	SO:0001217, UniRef:UniRef50_A0A485C5B5
contig_10	cds	23402	24931	+	DALOPK_08580		type IV secretion system DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001F38762F
contig_10	cds	24931	28173	+	DALOPK_08585		ATP-dependent RecD-like DNA helicase	SO:0001217, UniRef:UniRef50_A0A6G8F840
contig_10	cds	28173	28346	+	DALOPK_08590		hypothetical protein	
contig_10	cds	28496	29194	+	DALOPK_08595		hypothetical protein	
contig_10	cds	29226	30425	-	DALOPK_08600	tet(A)	tetracycline efflux MFS transporter Tet(A)	NCBIProtein:WP_012579085.1, SO:0001217, UniRef:UniRef50_A0A3Q8VRE3
contig_10	cds	30504	31181	+	DALOPK_08605	tetR(A)	tetracycline resistance transcriptional repressor TetR(A)	BlastRules:WP_000164043, SO:0001217, UniRef:UniRef50_P03038
contig_10	cds	31213	31455	-	DALOPK_08610		Relaxase	SO:0001217, UniRef:UniRef50_A0A2P9EC95
contig_10	cds	31724	32218	+	DALOPK_08615		Delta-FipA	SO:0001217, UniRef:UniRef50_L0R2L2
contig_10	cds	32392	32925	-	DALOPK_08620		Endonuclease	SO:0001217, UniRef:UniRef50_A0A198GLY4
contig_10	cds	32925	33920	-	DALOPK_08625		Type IV secretion system protein	SO:0001217, UniRef:UniRef50_A0A8G9M874
contig_10	cds	33962	35122	-	DALOPK_08630	traF	TraF protein	SO:0001217, UniRef:UniRef50_Q46705
contig_10	cds	35122	36006	-	DALOPK_08635	traO	TraO protein	SO:0001217, UniRef:UniRef50_Q46704
contig_10	cds	36017	36715	-	DALOPK_08640	traE	TraE protein	SO:0001217, UniRef:UniRef50_Q46703
contig_10	cds	36934	37974	-	DALOPK_08645	traD	Conjugal transfer protein TraD	SO:0001217, UniRef:UniRef50_G1CCV4
contig_10	cds	37990	38217	-	DALOPK_08650	eexN	IncN-type entry exclusion lipoprotein EexN	BlastRules:WP_000734973, SO:0001217, UniRef:UniRef50_E2EAP1
contig_10	cds	38225	38938	-	DALOPK_08655	traC	TraC	SO:0001217, UniRef:UniRef50_G1CCV6
contig_10	cds	38956	41556	-	DALOPK_08660	traB	Conjugal transfer protein TraB	SO:0001217, UniRef:UniRef50_Q0ZKR5
contig_10	cds	41556	41873	-	DALOPK_08665	traA	Conjugal transfer protein TraA	SO:0001217, UniRef:UniRef50_G1CCV8
contig_10	cds	41923	42216	-	DALOPK_08670	traM	Conjugal transfer protein TraM	SO:0001217, UniRef:UniRef50_Q46696
contig_10	cds	42226	42507	-	DALOPK_08675		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A6C7H3D7
contig_10	cds	42516	43250	-	DALOPK_08680		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_F6IB97
contig_10	cds	43359	43664	+	DALOPK_08685		hypothetical protein	
contig_10	cds	43680	44024	+	DALOPK_08690		CDP-alcohol phosphatidyltransferase family protein	SO:0001217, UniRef:UniRef50_A0A2Z5VJK5
contig_10	cds	44021	44335	+	DALOPK_08695		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_A0A379D0F1
contig_10	cds	44371	44682	+	DALOPK_08700		hypothetical protein	
contig_10	cds	44738	45379	+	DALOPK_08705		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A2S1BJ74
contig_10	cds	45384	45590	+	DALOPK_08710		DNA-binding protein	SO:0001217, UniRef:UniRef50_F6IBA3
contig_10	cds	45601	45867	-	DALOPK_08715		Zn-Tnp-IS1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A348DMF8
contig_10	cds	45972	47405	+	DALOPK_08720		Type II methyltransferase M-EcoRII	SO:0001217, UniRef:UniRef50_P05101
contig_10	cds	47439	48653	-	DALOPK_08725		type II site-specific deoxyribonuclease	BlastRules:WP_143212653, SO:0001217, UniRef:UniRef50_P14633
contig_10	cds	48914	49678	-	DALOPK_08730		IS6-like element IS6100 family transposase	BlastRules:WP_001389365, SO:0001217, UniRef:UniRef50_A0A5P9CVE5
contig_10	cds	50065	50202	+	DALOPK_08735		hypothetical protein	
contig_10	cds	50185	50685	-	DALOPK_08740		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A899NBB6
contig_10	cds	50813	51652	-	DALOPK_08745	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	NCBIProtein:WP_000259031.1, SO:0001217, UniRef:UniRef50_A0A3M1L060
contig_10	cds	51757	52047	+	DALOPK_08750		hypothetical protein	PFAM:PF02954.22
contig_10	cds	52143	52787	+	DALOPK_08755	qnrB2	quinolone resistance pentapeptide repeat protein QnrB2	NCBIProtein:WP_012695489.1, SO:0001217, UniRef:UniRef50_A0A2C6DQ40
contig_10	cds	52829	53281	-	DALOPK_08760		Signal peptide protein	SO:0001217, UniRef:UniRef50_A0A071M1M7
contig_10	cds	53816	54466	+	DALOPK_08765		Dipeptide-binding protein	SO:0001217, UniRef:UniRef50_A0A4U9HZD2
contig_10	cds	54588	56129	-	DALOPK_08770		IS91 family transposase	SO:0001217, UniRef:UniRef50_A0A349X582
contig_10	cds	56534	57373	-	DALOPK_08775	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	NCBIProtein:WP_000259031.1, SO:0001217, UniRef:UniRef50_A0A3M1L060
contig_10	cds	57367	57714	-	DALOPK_08780	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NCBIProtein:WP_000679427.1, SO:0001217, UniRef:UniRef50_A0A2Z3XFM5
contig_10	cds	57898	58371	-	DALOPK_08785	dfrA25	trimethoprim-resistant dihydrofolate reductase DfrA25	NCBIProtein:WP_029391998.1, SO:0001217, UniRef:UniRef50_Q934B2
contig_10	ncRNA-region	58369	58437	-			putative aminoglycoside riboswitch / attI site	RFAM:RF02912, SO:0000035
contig_10	cds	58527	59540	+	DALOPK_08790	intI1	class 1 integron integrase IntI1	BlastRules:WP_000845054, SO:0001217, UniRef:UniRef50_A0A257FG49
contig_10	cds	59933	60412	+	DALOPK_08795		Resolvase/invertase-type recombinase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C7H1M7
contig_10	cds	61036	62355	+	DALOPK_08800	tnp	IS1182 family ISKpn6 transposase	IS:ISKpn6, SO:0001217, UniRef:UniRef50_A0A2Z2P096
contig_10	cds	62605	63486	-	DALOPK_08805	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NCBIProtein:WP_004199234.1, SO:0001217, UniRef:UniRef50_Q848S6
contig_10	cds	63538	63777	-	DALOPK_08810		hypothetical protein	
contig_10	cds	63774	64553	-	DALOPK_08815	istB	IS21-like element ISKpn7 family helper ATPase IstB	BlastRules:WP_004152394, SO:0001217, UniRef:UniRef50_A0A1Y0FGF8
contig_10	cds	64550	65575	-	DALOPK_08820	tnp	IS21 family ISKpn7 transposase	IS:ISKpn7, SO:0001217, UniRef:UniRef50_A0A1Y0FKH1
contig_10	cds	65682	68711	-	DALOPK_08825	tnpA	Tn3-like element Tn4401 family transposase	BlastRules:WP_004152392, SO:0001217, UniRef:UniRef50_A0A376VVM6
contig_10	cds	68821	70536	+	DALOPK_08830	tnpR	Tn3-like element Tn4401 family resolvase TnpR	BlastRules:WP_004152391, SO:0001217, UniRef:UniRef50_A0A063BFN6
contig_10	cds	70831	70986	+	DALOPK_08835		Transposase	SO:0001217, UniRef:UniRef50_H6X424
contig_10	cds	71035	72027	+	DALOPK_08840		Nucleotidyl transferase AbiEii/AbiGii toxin family protein	SO:0001217, UniRef:UniRef50_A0A0H3FIW9
contig_10	cds	72549	73031	-	DALOPK_08845	blaTEM	TEM family class A beta-lactamase	NCBIProtein:WP_000027057.1
contig_10	cds	73143	73847	-	DALOPK_08850	tnp	IS6 family IS15DIV transposase	IS:IS15DIV, SO:0001217, UniRef:UniRef50_Q573Q1
contig_10	cds	73894	75162	-	DALOPK_08855		Integrase catalytic region	SO:0001217, UniRef:UniRef50_C5TC55
contig_10	cds	75237	75944	-	DALOPK_08860		hypothetical protein	PFAM:PF00563.23
contig_10	cds	75941	76177	-	DALOPK_08865	merE	broad-spectrum mercury transporter MerE	NCBIFam:NF010310.2, SO:0001217, UniRef:UniRef50_Q935L2
contig_10	cds	76174	76536	-	DALOPK_08870	merD	mercury resistance co-regulator MerD	NCBIFam:NF033783.1, SO:0001217, UniRef:UniRef50_A0A2R3IL41
contig_10	cds	76554	78248	-	DALOPK_08875	merA	mercury(II) reductase	NCBIFam:TIGR02053.1, SO:0001217, UniRef:UniRef50_P00392
contig_10	cds	78300	78722	-	DALOPK_08880	merC	organomercurial transporter MerC	NCBIProtein:AAC33908.1, SO:0001217, UniRef:UniRef50_A0A0A1H6J0
contig_10	cds	78884	79261	-	DALOPK_08885		Transposase	SO:0001217, UniRef:UniRef50_A0A6N3QHQ2
contig_10	cds	79306	79581	-	DALOPK_08890	tnp	IS1 family ISKpn14 transposase ORF A	IS:ISKpn14, SO:0001217, UniRef:UniRef50_A0A2I8SHZ5
contig_10	cds	79615	80325	-	DALOPK_08895	recF	DNA replication and repair protein RecF	SO:0001217, UniRef:UniRef50_A0A6G7ICR3
contig_10	cds	80399	80800	-	DALOPK_08900	vapC	Ribonuclease VapC	SO:0001217, UniRef:UniRef50_A0A833V3M6
contig_10	cds	80812	81042	-	DALOPK_08905		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_Q0H049
contig_10	cds	81630	81848	+	DALOPK_08910		hypothetical protein	PFAM:PF07362.15
contig_10	cds	81850	82155	+	DALOPK_08915	ccdB	Toxin CcdB	SO:0001217, UniRef:UniRef50_A0A0J5FXM9
contig_10	cds	82201	83346	+	DALOPK_08920		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G4DF59
contig_10	cds	83341	83484	-	DALOPK_08925		hypothetical protein	
contig_10	cds	83544	84338	+	DALOPK_08930	resD	Resolvase ResD	SO:0001217, UniRef:UniRef50_A0A2P9E5F7
contig_10	cds	84425	84622	-	DALOPK_08935		hypothetical protein	
contig_10	cds	84794	85096	-	DALOPK_08940		Par-like protein	SO:0001217, UniRef:UniRef50_S1PMW8
contig_10	cds	85093	85719	-	DALOPK_08945	parA	ParA family plasmid-partitioning AAA ATPase	BlastRules:WP_010260829, SO:0001217, UniRef:UniRef50_A0A1T4UUQ7
contig_10	cds	86352	87227	-	DALOPK_08950	repB	RepB family plasmid replication initiator protein	SO:0001217, UniRef:UniRef50_A0A1I3SCP3
contig_10	cds	87639	88910	-	DALOPK_08955	umuC	Protein UmuC	SO:0001217, UniRef:UniRef50_P04152
contig_10	cds	88910	89341	-	DALOPK_08960	samA	Protein SamA	SO:0001217, UniRef:UniRef50_A0A379XIG3
contig_10	cds	89576	90547	+	DALOPK_08965	stbA	StbA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7I7AGK1
contig_10	cds	90550	91221	+	DALOPK_08970		Mediator of plasmid stability	SO:0001217, UniRef:UniRef50_A0A3G4RIK5
contig_10	cds	91284	91514	+	DALOPK_08975		DUF2892 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q8YLE1
contig_10	cds	91951	92652	+	DALOPK_08980	yubD	Putative methylase YubD	SO:0001217, UniRef:UniRef50_Q9S4X2
contig_10	cds	92652	92873	+	DALOPK_08985		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A093DB27
contig_10	cds	92883	93302	+	DALOPK_08990		DUF1380 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X3IUI6
contig_10	cds	93356	94123	+	DALOPK_08995		Inner membrane protein	SO:0001217, UniRef:UniRef50_F1C5P6
contig_10	cds	94756	95184	+	DALOPK_09000		Antirestriction protein	SO:0001217, UniRef:UniRef50_A0A069FPX5
contig_10	cds	95227	95733	+	DALOPK_09005	ardA	Antirestriction protein ArdA	SO:0001217, UniRef:UniRef50_A0A663AP84
contig_10	cds	95776	95967	+	DALOPK_09010		Plasmid protein	SO:0001217, UniRef:UniRef50_Q1A2M1
contig_10	cds	96155	96409	+	DALOPK_09015		DNA polymerase III subunit theta	SO:0001217, UniRef:UniRef50_W9BAL1
contig_10	cds	96444	96761	+	DALOPK_09020		Transporter	SO:0001217, UniRef:UniRef50_A0A7H4N997
contig_10	cds	97557	98099	+	DALOPK_09025		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A4V3UXC0
contig_10	cds	98148	98396	+	DALOPK_09030		DUF905 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N0VUA9
contig_10	cds	98466	100523	+	DALOPK_09035		ParB/RepB/Spo0J family partition protein	SO:0001217, UniRef:UniRef50_A0A0H2W0J9
contig_10	cds	100568	100999	+	DALOPK_09040	psiB	Protein PsiB	SO:0001217, UniRef:UniRef50_P10032
contig_10	cds	100996	101724	+	DALOPK_09045		Plasmid SOS inhibition protein A	SO:0001217, UniRef:UniRef50_A0A0J1M3S7
contig_10	cds	101721	102047	+	DALOPK_09050		Theronine dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0C7AUG8
contig_10	cds	102103	102477	+	DALOPK_09055		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A078JZ49
contig_10	ncRNA	102536	102710	+	DALOPK_09060	sok	sok antitoxin (CssrC)	RFAM:RF01794, SO:0000655
contig_10	cds	102681	103202	+	DALOPK_09065	tnp	IS3 family ISKpn8 transposase ORF A	IS:ISKpn8, SO:0001217, UniRef:UniRef50_F5NU29
contig_10	cds	103199	104050	+	DALOPK_09070	tnp	IS3 family ISKpn8 transposase ORF B	IS:ISKpn8, SO:0001217, UniRef:UniRef50_K0PYB1
contig_10	cds	104151	104309	+	DALOPK_09075		Type I toxin-antitoxin system Hok family toxin	SO:0001217, UniRef:UniRef50_A0A7G5F650
contig_10	cds	104611	104841	-	DALOPK_09080		hypothetical protein	
contig_10	cds	105008	105280	+	DALOPK_09085		TAXi-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E1CMP9
contig_10	cds	105277	105627	+	DALOPK_09090		hypothetical protein	
contig_10	cds	105642	105959	+	DALOPK_09095		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A1Q8YUK3
contig_10	cds	106799	107155	+	DALOPK_09100		Dopa decarboxylase protein remnant	SO:0001217, UniRef:UniRef50_S5N495
contig_10	cds	107216	107428	+	DALOPK_09105		hypothetical protein	
contig_10	cds	107439	107663	+	DALOPK_09110		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A377YU09
contig_10	cds	107744	108064	+	DALOPK_09115		Type II toxin-antitoxin system RelE/ParE family toxin	SO:0001217, UniRef:UniRef50_A0A7I6U733
contig_10	cds	108054	108332	+	DALOPK_09120		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C7AUS1
contig_10	cds	108333	108746	+	DALOPK_09125		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_G9G282
contig_10	cds	109464	109844	+	DALOPK_09130		hypothetical protein	
contig_10	cds	109911	110258	+	DALOPK_09135		DUF559 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7U4T8H9
contig_10	cds	110353	110499	+	DALOPK_09140		Succinate dehydrogenase flavoprotein subunit	SO:0001217, UniRef:UniRef50_J6IMA8
contig_10	cds	110550	111383	+	DALOPK_09145		N6-Mtase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C7AUH5
contig_10	cds	111210	111590	-	DALOPK_09150		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A078K4K2
contig_10	cds	112200	113021	+	DALOPK_09155		DUF945 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E4GNX1
contig_10	cds	113021	113383	+	DALOPK_09160		FYR N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E1CN52
contig_10	cds	113416	113901	-	DALOPK_09165		SLT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4V7SNL5
contig_10	cds	114325	114708	+	DALOPK_09170	traM	Relaxosome protein TraM	SO:0001217, UniRef:UniRef50_A0A2P9E0A8
contig_10	ncRNA	114837	114914	-	DALOPK_09175	finP	FinP	RFAM:RF00107, SO:0000655
contig_10	cds	114908	115624	+	DALOPK_09180	traJ	Conjugal transfer transcriptional regulator TraJ	SO:0001217, UniRef:UniRef50_A0A2S1FVE4
contig_10	cds	116028	116396	+	DALOPK_09185		Pilin	SO:0001217, UniRef:UniRef50_P04737
contig_10	cds	116410	116715	+	DALOPK_09190	traL	Protein TraL	SO:0001217, UniRef:UniRef50_A0A2A7U827
contig_10	cds	116735	117301	+	DALOPK_09195	traE	Protein TraE	SO:0001217, UniRef:UniRef50_P08322
contig_10	cds	117288	118028	+	DALOPK_09200	traK	TraK protein	SO:0001217, UniRef:UniRef50_A0A8H9E1S4
contig_10	cds	118028	119452	+	DALOPK_09205	traB	Conjugal transfer protein TraB	SO:0001217, UniRef:UniRef50_A0A7M1HZG2
contig_10	cds	119445	120041	+	DALOPK_09210	traP	Conjugal transfer protein TraP	SO:0001217, UniRef:UniRef50_A0A8A6WLW4
contig_10	cds	120076	120648	+	DALOPK_09215	traV	TraV protein	SO:0001217, UniRef:UniRef50_Q65AH6
contig_10	cds	121541	121759	+	DALOPK_09220		hypothetical protein	
contig_10	cds	121760	122077	+	DALOPK_09225		Group-specific protein	SO:0001217, UniRef:UniRef50_U9YTM4
contig_10	cds	122144	122548	+	DALOPK_09230		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A0E1CMP8
contig_10	cds	122591	122890	+	DALOPK_09235	hdeA	Acid stress chaperone HdeA	SO:0001217, UniRef:UniRef50_W1EDG8
contig_10	cds	122907	123296	+	DALOPK_09240		Transmembrane protein	SO:0001217, UniRef:UniRef50_G9G2K2
contig_10	cds	123368	126007	+	DALOPK_09245	traC	Conjugal transfer ATP-binding protein TraC	SO:0001217, UniRef:UniRef50_A0A483G4M3
contig_10	cds	126007	126396	+	DALOPK_09250	trbI	Type-F conjugative transfer system protein TrbI	SO:0001217, UniRef:UniRef50_A0A660G2X5
contig_10	cds	126396	127022	+	DALOPK_09255	traW	TraW protein	SO:0001217, UniRef:UniRef50_Q65AH1
contig_10	cds	127064	127453	+	DALOPK_09260		DUF4381 domain-containing protein	SO:0001217, UniRef:UniRef50_D4HQL1
contig_10	cds	127450	128439	+	DALOPK_09265	traU	Conjugal transfer pilus assembly protein TraU	SO:0001217, UniRef:UniRef50_A0A377XBC4
contig_10	cds	128452	129090	+	DALOPK_09270	trbC	Type-F conjugative transfer system pilin assembly protein TrbC	SO:0001217, UniRef:UniRef50_A0A328TUH1
contig_10	cds	129149	131104	+	DALOPK_09275	traN	Type-F conjugative transfer system mating-pair stabilization protein TraN	SO:0001217, UniRef:UniRef50_A0A483K5L9
contig_10	cds	131136	131372	+	DALOPK_09280	trbE	Conjugal transfer protein TrbE	SO:0001217, UniRef:UniRef50_A0A7H4N3R5
contig_10	cds	131369	131554	+	DALOPK_09285		Succinate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A483I570
contig_10	cds	131600	131926	+	DALOPK_09290		DUF2500 domain-containing protein	SO:0001217, UniRef:UniRef50_G9G2J2
contig_10	cds	131947	132699	+	DALOPK_09295	traF	Type-F conjugative transfer system pilin assembly protein TraF	SO:0001217, UniRef:UniRef50_A0A7S9DQZ0
contig_10	cds	132710	132949	+	DALOPK_09300	traQ	Conjugal transfer pilin chaperone TraQ	SO:0001217, UniRef:UniRef50_A0A485D2U1
contig_10	cds	132921	133478	+	DALOPK_09305	trbB	Type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB	SO:0001217, UniRef:UniRef50_A0A1Q6ASH6
contig_10	cds	133524	133967	+	DALOPK_09310	trbF	Conjugal transfer protein TrbF	SO:0001217, UniRef:UniRef50_A0A7D5FZA7
contig_10	cds	133957	135324	+	DALOPK_09315	traH	Conjugal transfer protein TraH	SO:0001217, UniRef:UniRef50_A0A062WMG0
contig_10	cds	135324	138173	+	DALOPK_09320		TraG-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7M1I3R1
contig_10	ncRNA	136043	136128	-	DALOPK_09325	AS-traG	Antisense to traG	RFAM:RF02874, SO:0000644
contig_10	cds	138170	138706	+	DALOPK_09330	traS	Conjugal transfer entry exclusion protein TraS	SO:0001217, UniRef:UniRef50_A0A7D3P619
contig_10	cds	138895	139626	+	DALOPK_09335	traT	TraT complement resistance protein	SO:0001217, UniRef:UniRef50_P13979
contig_10	cds	139817	139939	+	DALOPK_09340		hypothetical protein	
contig_10	cds	139986	142268	+	DALOPK_09345	traD	Conjugal transfer protein TraD	SO:0001217, UniRef:UniRef50_A0A331MFF0
